순위,종목명,종목코드,시장,PER,PER점수(/10),ROE(%),ROE점수(/15),FCF수익률(%),FCF점수(/10),PBR,PBR점수(/5),PEG,PEG점수(/10),부채비율(%),부채비율점수(/10),배당수익률(%),배당수익률점수(/10),배당성장연수(년),배당성장점수(/10),소각여부,소각점수(/10),정량합계,경제적해자(0~10직접입력),최종예상점수,메모
493,Moog Inc.,MOG-A,NYQ,38.6,0,12.6,5,1.3,2,4.87,0,2.59,0,120.3,2,0.4,2,5,6,O,10,27,,=W494+X494,
494,Ecopetrol S.A.,EC,NYQ,11.4,2,9.3,0,85547.5,10,0.01,5,-,0,229.0,0,7.2,10,0,0,X,0,27,,=W495+X495,
495,United Microelectronics Corpora,UMC,NYQ,20.4,0,11.0,5,183.9,10,2.23,0,-,0,52.4,7,4.5,5,1,0,X,0,27,,=W496+X496,
496,티씨케이,064760,KOSPI/KOSDAQ,49.0,0,13.8,5,-0.1,0,6.75,0,-,0,8.0,10,0.5,2,2,0,O,10,27,,=W497+X497,
497,Haleon plc,HLN,NYQ,19.2,0,4.4,0,5.2,7,1.92,0,1.12,4,98.3,4,1.8,2,2,0,O,10,27,,=W498+X498,
498,Bank Of Montreal,BMO,NYQ,17.1,0,10.6,5,8.0,10,1.72,0,-,0,1601.3,0,2.3,2,0,0,O,10,27,,=W499+X499,
499,"Essential Utilities, Inc.",WTRG,NYQ,17.8,0,9.0,0,-3.8,0,1.60,0,2.37,0,183.8,2,3.5,5,34,10,O,10,27,,=W500+X500,
500,"Chunghwa Telecom Co., Ltd.",CHT,NYQ,27.5,0,10.1,5,147.2,10,11.01,0,14.12,0,35.7,7,3.8,5,1,0,X,0,27,,=W501+X501,
501,Canadian Imperial Bank of Comme,CM,NYQ,15.4,0,14.3,5,12.7,10,2.14,0,1.78,0,1633.4,0,1.3,2,0,0,O,10,27,,=W502+X502,
502,"Equitable Holdings, Inc.",EQH,NYQ,-,0,-,0,5.6,7,-,0,-,0,-,0,2.5,2,7,8,O,10,27,,=W503+X503,
503,KeyCorp,KEY,NYQ,13.1,2,9.0,0,8.8,10,1.18,0,-,0,804.7,0,3.8,5,0,0,O,10,27,,=W504+X504,
504,HD현대마린솔루션,443060,KOSPI/KOSDAQ,31.4,0,34.5,15,-0.2,0,10.85,3,1.72,0,50.3,7,2.1,2,2,0,X,0,27,,=W505+X505,
505,Equinor ASA,EQNR,NYQ,19.1,0,12.5,5,6.2,7,2.38,0,-,0,225.7,0,3.8,5,0,0,O,10,27,,=W506+X506,
506,Shinhan Financial Group Co Ltd,SHG,NYQ,10.1,2,5.2,0,11977.8,10,0.89,3,4.11,0,1248.2,0,1.8,2,0,0,O,10,27,,=W507+X507,
507,Vodafone Group Plc,VOD,NMS,-,0,-,0,23.9,10,6.29,0,-,0,136.8,2,3.2,5,0,0,O,10,27,,=W508+X508,
508,FedEx Corporation,FDX,NYQ,26.6,0,12.2,5,3.3,4,3.24,0,4.87,0,216.9,0,1.5,2,5,6,O,10,27,,=W509+X509,
509,케이티앤지,033780,KOSPI/KOSDAQ,16.4,0,12.0,5,-3.5,0,1.97,0,-,0,61.2,4,3.5,5,4,3,O,10,27,,=W510+X510,
510,Manulife Financial Corporation,MFC,NYQ,17.3,0,11.3,5,49.7,10,1.86,0,-,0,1909.3,0,1.6,2,0,0,O,10,27,,=W511+X511,
511,Bank Nova Scotia Halifax Pfd 3,BNS,NYQ,15.3,0,10.2,5,5.4,7,1.45,0,-,0,1583.5,0,3.0,5,0,0,O,10,27,,=W512+X512,
